filepath,label
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6390.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6116.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4778.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4613.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6096.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6689.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4885.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6484.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4428.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6720.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6422.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4790.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6417.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6798.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3044.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3151.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6785.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5746.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6440.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6080.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4394.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4677.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6888.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2974.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3194.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4330.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5822.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3118.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3099.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6085.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4332.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6770.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6412.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4707.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6186.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6739.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6678.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6654.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4577.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4432.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4625.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4817.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4733.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2913.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4669.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4721.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4841.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3055.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4827.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4854.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4350.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3189.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4366.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4387.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6534.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6776.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6586.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4570.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4466.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4704.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6414.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3036.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6605.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3128.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5826.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6710.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6606.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6877.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4559.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4375.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4683.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4915.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3158.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4906.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4553.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6386.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3092.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2991.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4365.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6479.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4413.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5927.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3112.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2870.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5962.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4504.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6889.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4781.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6406.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4826.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3120.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6881.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2977.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4441.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4390.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4341.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3124.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5961.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4627.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6071.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6816.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3080.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4751.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5833.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4703.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6613.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6288.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4869.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4636.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6712.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6829.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6907.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6707.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6850.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4736.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4692.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6549.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4638.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5767.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5763.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6638.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6774.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4700.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5751.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5727.jpg,2
